session_id,customer_id,product_id,device_id,date_id,quantity,abandon_date,abandon_time,is_abandoned
2504,358,6,2,206,5,2023-04-14,2025-12-18 06:27:32,1
2505,403,10,2,107,4,2023-12-26,2025-12-18 16:01:05,1
2506,445,24,3,290,1,2023-05-28,2025-12-18 08:51:44,1
2507,830,1,2,312,2,2023-06-10,2025-12-18 03:34:23,1
2508,506,22,1,59,3,2023-07-25,2025-12-18 13:43:01,1
2509,944,13,4,117,1,2023-02-25,2025-12-18 21:27:07,1
2510,739,11,2,46,3,,,0
2511,544,4,4,52,5,2023-05-21,2025-12-18 15:37:33,1
2512,115,10,1,344,3,2023-02-12,2025-12-18 00:43:17,1
2513,672,6,4,233,5,2023-12-01,2025-12-18 10:38:45,1
2514,56,5,1,257,3,,,0
2515,381,2,2,217,5,,,0
2516,851,9,5,345,5,2023-09-22,2025-12-18 23:56:17,1
2517,12,24,2,364,1,2023-10-15,2025-12-18 07:50:56,1
2518,55,5,5,82,1,2023-07-12,2025-12-18 09:54:42,1
2519,172,2,2,102,5,,,0
2520,921,6,5,84,3,2023-12-08,2025-12-18 21:08:29,1
2521,653,15,5,66,5,,,0
2522,605,12,3,293,2,2023-03-11,2025-12-18 04:37:53,1
2523,217,10,2,12,1,,,0
2524,965,11,1,170,2,2023-07-31,2025-12-18 23:15:23,1
2525,409,8,4,351,4,,,0
2526,308,22,5,263,3,2023-02-02,2025-12-18 16:20:40,1
2527,201,6,5,303,2,,,0
2528,566,4,4,99,3,,,0
2529,24,12,2,237,4,,,0
2530,736,1,3,259,5,2023-07-28,2025-12-18 03:22:32,1
2531,894,4,3,362,2,2023-03-18,2025-12-18 19:46:25,1
2532,851,3,3,65,5,,,0
2533,343,7,1,275,4,2023-11-14,2025-12-18 02:46:57,1
2534,81,21,3,112,5,2023-05-29,2025-12-18 16:04:37,1
2535,637,22,5,237,5,2023-06-04,2025-12-18 07:45:45,1
2536,886,23,1,183,1,2023-09-06,2025-12-18 08:13:07,1
2537,58,25,5,20,1,,,0
2538,133,5,3,310,1,2023-08-22,2025-12-18 09:36:27,1
2539,41,14,5,79,5,,,0
2540,356,9,3,247,5,2023-12-01,2025-12-18 21:13:34,1
2541,707,9,2,40,2,,,0
2542,939,22,1,91,1,2023-07-19,2025-12-18 23:29:21,1
2543,950,3,1,201,3,2023-03-08,2025-12-18 06:41:00,1
2544,979,7,2,132,1,,,0
2545,772,15,5,175,4,2023-02-15,2025-12-18 13:46:23,1
2546,160,21,5,173,2,,,0
2547,293,16,1,142,4,,,0
2548,135,12,4,359,1,2023-06-02,2025-12-18 05:59:25,1
2549,182,21,2,101,4,,,0
2550,871,21,4,150,4,2023-03-21,2025-12-18 02:50:38,1
2551,787,17,1,286,3,,,0
2552,532,17,5,83,2,,,0
2553,388,1,1,230,5,2023-03-09,2025-12-18 11:58:29,1
2554,128,20,1,9,3,,,0
2555,455,14,4,338,2,,,0
2556,922,13,5,261,2,2023-04-03,2025-12-18 10:07:14,1
2557,624,4,5,106,1,2023-01-18,2025-12-18 05:37:23,1
2558,907,14,1,144,5,,,0
2559,54,15,1,280,4,2023-09-16,2025-12-18 00:00:20,1
2560,551,18,3,43,4,,,0
2561,929,1,2,306,4,2023-06-16,2025-12-18 20:31:56,1
2562,428,19,1,272,1,,,0
2563,913,13,1,151,2,,,0
2564,285,4,1,90,4,2023-05-12,2025-12-18 20:43:32,1
2565,573,13,3,40,2,2023-03-06,2025-12-18 04:55:43,1
2566,398,10,1,310,2,2023-01-13,2025-12-18 11:52:38,1
2567,188,5,2,121,3,2023-12-31,2025-12-18 12:36:30,1
2568,627,16,3,197,5,,,0
2569,180,9,2,135,2,,,0
2570,316,1,5,119,3,2023-03-14,2025-12-18 00:07:11,1
2571,756,19,1,57,4,,,0
2572,878,11,3,160,2,,,0
2573,83,4,3,284,4,,,0
2574,968,2,1,170,5,,,0
2575,265,25,1,99,3,,,0
2576,590,15,1,343,5,2023-08-15,2025-12-18 00:25:47,1
2577,818,6,3,187,2,,,0
2578,779,21,2,113,5,,,0
2579,730,5,3,96,2,,,0
2580,329,6,2,91,1,,,0
2581,591,12,1,29,1,,,0
2582,693,24,1,228,1,2023-05-01,2025-12-18 04:10:12,1
2583,339,18,3,174,3,2023-04-22,2025-12-18 23:21:33,1
2584,730,3,2,167,4,2023-03-31,2025-12-18 02:55:12,1
2585,118,11,5,273,2,2023-11-04,2025-12-18 19:50:45,1
2586,43,22,3,221,1,,,0
2587,45,18,4,63,3,,,0
2588,291,12,1,295,1,2023-07-11,2025-12-18 10:44:04,1
2589,837,21,5,108,4,2023-06-21,2025-12-18 17:29:04,1
2590,465,11,1,79,3,2023-04-11,2025-12-18 07:32:45,1
2591,824,2,1,232,2,,,0
2592,886,13,4,302,1,2023-07-10,2025-12-18 06:32:26,1
2593,218,3,2,299,5,,,0
2594,840,24,4,44,3,2023-01-16,2025-12-18 20:45:46,1
2595,861,11,2,64,2,2023-02-10,2025-12-18 10:06:21,1
2596,750,3,3,22,4,2023-12-06,2025-12-18 23:21:57,1
2597,670,5,2,207,4,2023-06-27,2025-12-18 23:02:20,1
2598,28,18,1,308,5,2023-06-18,2025-12-18 12:58:22,1
2599,364,13,3,77,1,2023-06-01,2025-12-18 08:04:56,1
2600,696,23,5,116,2,,,0
2601,287,3,3,282,1,,,0
2602,338,5,5,152,1,,,0
2603,579,16,1,14,3,,,0
2604,30,16,2,10,5,2023-11-29,2025-12-18 08:01:13,1
2605,915,12,1,38,5,2023-02-25,2025-12-18 23:32:12,1
2606,227,11,5,223,5,2023-01-31,2025-12-18 09:06:56,1
2607,84,3,4,135,5,,,0
2608,920,11,2,256,5,,,0
2609,599,12,2,149,2,2023-04-10,2025-12-18 06:25:54,1
2610,99,17,3,313,4,,,0
2611,810,6,2,62,1,,,0
2612,149,20,4,181,2,2023-11-07,2025-12-18 17:56:47,1
2613,814,3,4,155,5,2023-09-24,2025-12-18 21:34:35,1
2614,754,11,3,190,2,,,0
2615,78,8,4,193,3,2023-02-21,2025-12-18 21:48:41,1
2616,35,21,2,82,2,2023-12-02,2025-12-18 01:38:49,1
2617,463,16,5,52,5,2023-10-07,2025-12-18 14:09:44,1
2618,875,3,2,229,4,,,0
2619,839,2,2,190,4,2023-11-27,2025-12-18 08:31:20,1
2620,947,2,5,208,4,,,0
2621,709,21,2,18,2,2023-05-07,2025-12-18 05:55:12,1
2622,155,15,3,112,5,,,0
2623,820,8,2,270,2,,,0
2624,844,12,4,170,2,,,0
2625,674,21,5,80,3,,,0
2626,316,17,2,183,2,,,0
2627,23,6,3,317,2,2023-09-30,2025-12-18 15:17:36,1
2628,44,13,2,166,1,,,0
2629,132,8,2,151,3,2023-05-16,2025-12-18 10:53:01,1
2630,488,18,5,187,2,,,0
2631,963,21,2,172,5,2023-12-07,2025-12-18 20:36:30,1
2632,503,2,5,49,5,2023-08-15,2025-12-18 05:45:02,1
2633,471,18,2,214,5,2023-08-04,2025-12-18 13:59:17,1
2634,563,16,2,301,4,,,0
2635,562,5,1,240,3,2023-09-17,2025-12-18 09:29:36,1
2636,277,13,5,93,1,2023-05-15,2025-12-18 05:26:47,1
2637,391,3,3,213,2,,,0
2638,183,1,4,227,1,2023-12-06,2025-12-18 18:57:50,1
2639,878,3,4,153,2,2023-10-07,2025-12-18 16:35:10,1
2640,54,14,1,348,4,2023-10-18,2025-12-18 21:12:22,1
2641,306,6,1,124,1,2023-05-09,2025-12-18 17:23:48,1
2642,424,25,1,290,3,2023-01-20,2025-12-18 16:54:08,1
2643,959,4,1,313,3,2023-08-24,2025-12-18 20:31:17,1
2644,768,18,3,167,3,2023-08-17,2025-12-18 21:03:31,1
2645,209,15,2,193,4,,,0
2646,615,13,5,106,3,2023-03-12,2025-12-18 06:49:30,1
2647,400,14,2,30,4,,,0
2648,882,6,1,365,4,,,0
2649,434,3,2,261,1,,,0
2650,407,21,3,158,4,,,0
2651,536,13,1,4,3,2023-11-19,2025-12-18 14:10:33,1
2652,108,2,1,229,3,,,0
2653,432,11,4,183,4,,,0
2654,816,21,3,257,3,,,0
2655,854,20,4,119,2,2023-08-03,2025-12-18 13:46:13,1
2656,61,11,2,312,4,2023-02-11,2025-12-18 17:52:06,1
2657,46,19,1,174,1,,,0
2658,816,4,5,273,3,2023-01-17,2025-12-18 18:00:37,1
2659,877,25,5,13,2,,,0
2660,196,24,5,101,1,,,0
2661,722,3,1,206,5,2023-07-20,2025-12-18 15:48:31,1
2662,238,19,4,11,1,2023-06-22,2025-12-18 17:51:06,1
2663,459,5,2,132,5,2023-03-16,2025-12-18 11:43:59,1
2664,577,8,2,107,5,,,0
2665,744,7,5,251,3,,,0
2666,464,16,2,159,3,,,0
2667,896,8,1,302,4,,,0
2668,614,4,1,105,3,,,0
2669,133,11,3,65,2,,,0
2670,951,20,2,191,4,2023-05-31,2025-12-18 14:50:45,1
2671,981,10,1,144,2,,,0
2672,671,15,2,191,3,2023-07-20,2025-12-18 12:14:29,1
2673,19,25,4,350,1,2023-06-14,2025-12-18 05:45:17,1
2674,90,4,3,128,2,,,0
2675,158,20,3,297,2,2023-07-05,2025-12-18 04:41:16,1
2676,95,24,5,224,5,2023-08-02,2025-12-18 00:49:45,1
2677,353,25,2,327,4,,,0
2678,110,25,2,125,3,,,0
2679,145,25,4,246,1,2023-08-14,2025-12-18 01:56:10,1
2680,95,2,1,207,3,2023-04-01,2025-12-18 03:53:49,1
2681,396,2,5,166,5,2023-01-02,2025-12-18 00:08:11,1
2682,913,23,1,335,1,2023-05-14,2025-12-18 21:10:10,1
2683,484,12,1,91,5,2024-01-01,2025-12-18 22:26:43,1
2684,652,24,2,108,1,,,0
2685,674,4,4,331,1,2023-12-27,2025-12-18 02:14:53,1
2686,919,13,5,359,5,2023-01-23,2025-12-18 08:10:18,1
2687,955,24,1,141,5,2023-02-01,2025-12-18 14:30:59,1
2688,28,13,2,44,1,,,0
2689,326,4,2,326,5,,,0
2690,93,8,4,272,3,2023-01-17,2025-12-18 00:08:10,1
2691,441,17,4,279,5,2023-03-29,2025-12-18 20:23:55,1
2692,731,6,4,315,1,2023-07-21,2025-12-18 18:28:48,1
2693,215,13,4,137,4,2023-08-03,2025-12-18 02:10:36,1
2694,746,13,2,324,3,2023-08-30,2025-12-18 05:44:03,1
2695,991,16,4,125,3,2023-01-01,2025-12-18 05:27:30,1
2696,583,1,1,358,2,,,0
2697,264,4,2,312,1,2023-02-01,2025-12-18 11:25:29,1
2698,693,5,4,285,4,,,0
2699,579,11,4,289,4,2023-09-16,2025-12-18 13:56:09,1
2700,981,8,3,309,5,2023-06-23,2025-12-18 04:26:17,1
2701,103,9,1,231,2,2023-02-14,2025-12-18 00:06:19,1
2702,773,10,4,78,5,,,0
2703,680,9,4,93,2,,,0
2704,813,20,3,331,4,2023-06-22,2025-12-18 21:17:46,1
2705,974,14,1,245,2,,,0
2706,397,10,4,77,2,2023-06-28,2025-12-18 06:07:19,1
2707,174,18,4,118,4,2023-05-03,2025-12-18 08:08:30,1
2708,374,5,3,351,2,2023-08-18,2025-12-18 04:38:00,1
2709,942,25,3,48,4,2023-04-20,2025-12-18 00:03:42,1
2710,973,13,1,340,5,,,0
2711,124,18,4,361,3,,,0
2712,852,20,2,31,5,,,0
2713,897,5,1,155,5,,,0
2714,461,2,2,104,1,2023-05-24,2025-12-18 18:29:04,1
2715,264,21,2,331,5,,,0
2716,520,13,4,272,3,2023-11-01,2025-12-18 02:33:02,1
2717,118,2,3,85,2,,,0
2718,949,23,2,183,4,2023-08-16,2025-12-18 13:10:46,1
2719,677,21,3,79,5,2023-03-07,2025-12-18 20:51:39,1
2720,693,20,5,84,4,,,0
2721,863,5,1,292,3,2023-10-15,2025-12-18 11:06:08,1
2722,508,19,3,55,5,,,0
2723,224,6,4,328,1,2023-10-10,2025-12-18 14:07:24,1
2724,618,21,1,312,1,,,0
2725,319,15,4,53,4,2023-06-03,2025-12-18 12:47:46,1
2726,696,13,3,181,1,,,0
2727,888,3,3,266,3,2023-10-12,2025-12-18 02:07:58,1
2728,418,14,4,210,3,2023-03-23,2025-12-18 07:01:37,1
2729,393,3,3,184,4,2023-07-19,2025-12-18 05:35:14,1
2730,100,25,2,97,4,,,0
2731,98,6,4,175,2,,,0
2732,591,11,3,231,5,2023-03-04,2025-12-18 07:30:10,1
2733,409,4,5,186,1,2023-03-30,2025-12-18 14:10:49,1
2734,946,16,4,250,4,2023-12-05,2025-12-18 02:37:12,1
2735,69,20,5,155,5,,,0
2736,441,13,4,276,1,,,0
2737,592,15,2,186,3,2023-12-13,2025-12-18 14:45:52,1
2738,132,22,4,212,5,,,0
2739,480,17,4,213,3,,,0
2740,975,3,5,29,2,,,0
2741,96,25,3,7,4,2023-02-21,2025-12-18 20:31:43,1
2742,808,12,4,317,1,2023-07-11,2025-12-18 13:13:20,1
2743,206,18,5,69,5,,,0
2744,436,13,2,195,2,,,0
2745,753,5,1,338,4,,,0
2746,56,23,2,179,1,2023-03-17,2025-12-18 00:51:04,1
2747,122,25,5,122,1,2023-05-10,2025-12-18 08:36:42,1
2748,819,9,2,78,1,2023-02-15,2025-12-18 05:57:14,1
2749,891,25,1,309,2,2023-01-04,2025-12-18 13:17:33,1
2750,340,8,1,29,1,2023-01-26,2025-12-18 21:49:20,1
2751,359,24,5,192,1,,,0
2752,322,14,1,120,2,,,0
2753,421,25,2,63,1,,,0
2754,188,8,1,295,5,2023-09-27,2025-12-18 13:27:33,1
2755,449,19,3,242,5,2023-02-22,2025-12-18 22:22:21,1
2756,640,6,4,292,2,,,0
2757,504,10,5,241,5,,,0
2758,615,3,4,232,4,2023-08-16,2025-12-18 09:31:22,1
2759,453,22,1,275,2,,,0
2760,534,7,5,192,2,,,0
2761,288,11,4,257,3,,,0
2762,312,4,4,244,4,,,0
2763,429,24,3,103,4,,,0
2764,922,10,3,155,4,2023-10-21,2025-12-18 20:14:16,1
2765,106,10,4,140,3,,,0
2766,889,13,1,264,1,,,0
2767,846,5,1,156,1,2023-04-22,2025-12-18 09:08:46,1
2768,172,14,5,51,5,2023-11-07,2025-12-18 21:33:56,1
2769,464,20,2,275,5,,,0
2770,605,1,2,240,2,,,0
2771,403,10,4,222,2,,,0
2772,578,25,1,311,5,,,0
2773,243,24,5,202,1,,,0
2774,779,14,4,92,3,,,0
2775,607,2,2,184,3,2023-08-20,2025-12-18 12:17:02,1
2776,603,15,3,298,1,2023-02-24,2025-12-18 23:45:07,1
2777,918,17,3,305,4,,,0
2778,776,18,2,122,2,,,0
2779,944,24,1,50,4,2023-10-26,2025-12-18 20:02:11,1
2780,356,12,3,153,3,,,0
2781,470,2,4,346,3,2023-02-02,2025-12-18 04:16:08,1
2782,296,14,3,349,4,,,0
2783,54,4,3,326,3,,,0
2784,514,10,1,249,4,2023-03-16,2025-12-18 06:49:05,1
2785,742,3,1,46,2,,,0
2786,680,3,3,175,5,2023-06-02,2025-12-18 08:02:26,1
2787,17,10,3,28,3,2023-12-12,2025-12-18 22:57:51,1
2788,361,13,2,305,5,2023-07-17,2025-12-18 16:50:33,1
2789,266,11,2,274,5,,,0
2790,718,25,4,91,2,,,0
2791,915,13,1,52,1,,,0
2792,306,9,4,111,2,,,0
2793,101,25,3,184,1,2023-02-02,2025-12-18 04:49:51,1
2794,136,7,1,277,5,2023-11-03,2025-12-18 06:04:15,1
2795,856,22,5,111,1,,,0
2796,90,13,2,227,3,2023-05-14,2025-12-18 03:09:24,1
2797,784,23,3,107,2,,,0
2798,373,8,4,196,3,2023-06-12,2025-12-18 15:37:57,1
2799,869,20,1,221,3,,,0
2800,929,15,2,254,4,,,0
2801,852,6,3,75,5,,,0
2802,217,4,2,326,5,,,0
2803,126,9,2,315,2,,,0
2804,315,11,2,12,2,,,0
2805,725,3,1,314,5,2023-05-27,2025-12-18 09:31:24,1
2806,492,14,2,14,4,,,0
2807,72,21,2,156,3,,,0
2808,687,21,3,41,1,,,0
2809,636,10,4,337,1,,,0
2810,792,23,5,313,4,,,0
2811,465,6,1,195,2,2023-01-26,2025-12-18 22:51:07,1
2812,615,13,2,255,1,2023-03-04,2025-12-18 18:31:37,1
2813,479,24,1,282,5,,,0
2814,812,22,4,58,2,2023-01-19,2025-12-18 03:48:02,1
2815,494,5,3,191,5,2023-10-04,2025-12-18 20:46:07,1
2816,172,5,4,57,3,2023-04-01,2025-12-18 22:58:54,1
2817,941,24,2,1,5,,,0
2818,445,22,2,285,4,2023-11-04,2025-12-18 16:32:16,1
2819,688,15,4,219,5,,,0
2820,812,16,2,222,1,2023-11-07,2025-12-18 17:11:57,1
2821,868,4,2,107,3,2023-05-24,2025-12-18 07:17:14,1
2822,145,1,4,150,3,,,0
2823,418,6,4,70,2,2023-07-19,2025-12-18 05:35:02,1
2824,31,11,5,270,4,2023-02-25,2025-12-18 11:57:14,1
2825,587,24,2,112,3,2023-06-01,2025-12-18 01:24:48,1
2826,655,10,2,294,3,2023-08-26,2025-12-18 09:33:50,1
2827,852,9,1,23,5,,,0
2828,315,25,3,308,5,2023-02-09,2025-12-18 10:40:14,1
2829,624,9,5,107,2,2023-10-31,2025-12-18 15:24:10,1
2830,881,6,3,363,1,,,0
2831,373,25,4,305,4,,,0
2832,418,4,4,294,5,,,0
2833,255,18,3,212,5,2023-07-13,2025-12-18 07:53:42,1
2834,6,19,3,316,2,,,0
2835,800,4,4,259,2,,,0
2836,343,21,3,291,3,,,0
2837,496,18,4,40,5,2023-07-19,2025-12-18 18:35:43,1
2838,539,22,4,65,3,,,0
2839,857,6,4,52,3,2023-12-01,2025-12-18 10:24:23,1
2840,71,5,2,121,4,2023-06-06,2025-12-18 09:47:26,1
2841,524,13,2,11,1,2023-11-02,2025-12-18 19:48:46,1
2842,968,7,2,320,5,,,0
2843,409,2,2,91,4,2023-05-28,2025-12-18 22:55:30,1
2844,700,1,1,48,3,,,0
2845,337,4,2,297,3,,,0
2846,343,10,3,118,1,,,0
2847,286,22,4,73,5,,,0
2848,543,21,4,151,4,2023-12-28,2025-12-18 15:11:29,1
2849,346,11,1,200,2,2023-05-09,2025-12-18 23:05:02,1
2850,831,14,5,138,1,,,0
2851,23,16,1,10,5,2023-09-10,2025-12-18 04:28:27,1
2852,54,9,1,75,5,2023-04-18,2025-12-18 18:39:25,1
2853,425,12,2,267,1,2023-08-08,2025-12-18 12:56:56,1
2854,914,22,3,123,4,,,0
2855,669,21,3,314,4,2023-10-23,2025-12-18 18:39:04,1
2856,778,3,3,362,3,2023-07-08,2025-12-18 11:14:15,1
2857,874,8,1,95,4,,,0
2858,683,10,2,122,4,,,0
2859,818,11,2,116,4,2023-06-05,2025-12-18 10:08:13,1
2860,783,16,5,355,5,2023-02-11,2025-12-18 02:42:51,1
2861,24,12,5,313,2,,,0
2862,804,6,1,315,1,,,0
2863,927,7,1,309,4,,,0
2864,505,20,1,281,5,,,0
2865,919,20,2,160,3,,,0
2866,203,21,5,334,4,,,0
2867,81,12,4,36,5,2023-06-09,2025-12-18 20:22:12,1
2868,354,6,1,321,1,,,0
2869,730,3,4,123,3,2023-09-13,2025-12-18 06:49:25,1
2870,428,19,4,342,5,,,0
2871,8,22,4,157,5,2023-02-05,2025-12-18 09:01:50,1
2872,393,18,1,280,4,2023-03-18,2025-12-18 04:23:55,1
2873,339,19,5,229,2,2023-10-02,2025-12-18 13:57:47,1
2874,264,20,3,300,1,2023-05-17,2025-12-18 10:39:32,1
2875,390,16,1,185,3,,,0
2876,526,4,1,37,4,,,0
2877,286,3,4,291,5,,,0
2878,500,5,5,75,1,2023-05-20,2025-12-18 14:51:42,1
2879,471,4,4,352,2,2023-03-04,2025-12-18 00:12:15,1
2880,622,14,1,233,3,,,0
2881,855,6,5,259,1,,,0
2882,219,22,5,167,4,2023-03-09,2025-12-18 06:35:45,1
2883,53,17,2,114,4,2023-02-11,2025-12-18 20:13:23,1
2884,294,3,2,232,2,,,0
2885,503,15,4,136,1,2023-02-15,2025-12-18 21:23:13,1
2886,458,16,3,341,4,,,0
2887,304,17,5,71,5,2023-12-12,2025-12-18 12:09:09,1
2888,189,18,2,82,3,,,0
2889,106,6,5,102,1,2023-11-06,2025-12-18 12:31:49,1
2890,242,19,3,223,2,2023-03-04,2025-12-18 21:50:18,1
2891,839,4,2,211,4,,,0
2892,285,12,1,2,1,,,0
2893,828,12,4,210,3,2023-02-25,2025-12-18 17:37:57,1
2894,542,19,5,62,4,2023-11-15,2025-12-18 20:39:57,1
2895,679,8,4,285,3,,,0
2896,115,17,2,104,1,2023-08-20,2025-12-18 16:19:53,1
2897,357,18,1,256,5,,,0
2898,304,10,5,187,2,,,0
2899,361,1,5,36,1,2023-04-15,2025-12-18 05:34:51,1
2900,610,8,5,248,4,2023-01-18,2025-12-18 10:05:23,1
2901,630,11,2,159,4,2023-09-04,2025-12-18 09:38:39,1
2902,560,19,1,127,5,,,0
2903,280,2,2,44,5,,,0
2904,232,23,4,147,5,2023-02-28,2025-12-18 02:42:44,1
2905,144,23,2,293,5,2023-12-14,2025-12-18 19:53:34,1
2906,405,16,4,29,3,,,0
2907,351,5,4,332,1,,,0
2908,492,20,2,90,4,2023-06-06,2025-12-18 11:11:15,1
2909,520,12,2,347,4,,,0
2910,877,1,3,182,1,,,0
2911,197,8,3,252,5,,,0
2912,359,4,1,132,1,2023-10-23,2025-12-18 00:05:21,1
2913,227,6,3,362,5,2023-05-20,2025-12-18 15:12:06,1
2914,605,10,3,313,1,,,0
2915,883,22,3,357,3,,,0
2916,669,2,2,203,2,2023-05-23,2025-12-18 01:12:49,1
2917,460,1,2,98,2,,,0
2918,696,23,1,215,1,2023-09-15,2025-12-18 01:12:13,1
2919,480,16,4,85,3,2023-07-07,2025-12-18 00:36:51,1
2920,443,14,4,268,4,,,0
2921,748,13,4,207,4,,,0
2922,343,16,5,77,1,,,0
2923,173,24,3,245,1,,,0
2924,650,6,5,222,4,,,0
2925,604,21,1,176,1,,,0
2926,787,12,2,170,4,,,0
2927,459,13,1,337,3,,,0
2928,790,23,1,173,4,2023-12-11,2025-12-18 09:34:07,1
2929,841,18,3,107,4,,,0
2930,385,23,2,283,5,2023-02-16,2025-12-18 05:11:08,1
2931,580,1,5,120,1,2023-01-06,2025-12-18 21:21:03,1
2932,629,21,3,258,3,2023-08-22,2025-12-18 04:36:37,1
2933,206,15,4,154,5,2023-07-18,2025-12-18 13:57:13,1
2934,285,2,2,338,1,,,0
2935,354,6,1,72,5,2023-07-07,2025-12-18 11:49:21,1
2936,779,6,3,342,3,,,0
2937,42,6,4,197,5,2023-12-18,2025-12-18 02:55:31,1
2938,244,9,1,349,3,,,0
2939,587,18,5,8,3,,,0
2940,74,11,3,104,2,,,0
2941,275,6,2,23,4,2023-11-02,2025-12-18 15:34:55,1
2942,80,20,2,133,2,2023-01-20,2025-12-18 07:22:47,1
2943,896,19,4,64,5,,,0
2944,917,3,4,305,2,,,0
2945,946,8,3,254,5,2023-07-02,2025-12-18 07:49:13,1
2946,684,21,1,314,1,2023-04-07,2025-12-18 06:55:43,1
2947,493,23,3,21,2,,,0
2948,836,11,1,14,1,2023-04-03,2025-12-18 14:58:44,1
2949,125,15,3,213,3,2023-01-25,2025-12-18 16:39:53,1
2950,723,8,4,186,5,2023-02-06,2025-12-18 05:12:31,1
2951,47,18,1,19,4,,,0
2952,977,10,4,266,3,2023-05-12,2025-12-18 00:06:59,1
2953,325,25,1,319,1,2023-08-02,2025-12-18 05:33:11,1
2954,466,19,2,149,4,,,0
2955,951,15,1,52,1,2023-07-21,2025-12-18 06:02:59,1
2956,994,5,2,40,3,2023-03-20,2025-12-18 20:19:46,1
2957,25,7,2,238,5,2023-06-06,2025-12-18 13:26:49,1
2958,584,5,3,5,2,,,0
2959,649,24,2,269,5,,,0
2960,634,1,2,312,1,2023-03-14,2025-12-18 10:42:25,1
2961,324,25,3,236,3,,,0
2962,418,5,3,36,2,,,0
2963,140,15,5,41,1,,,0
2964,413,15,2,133,5,,,0
2965,440,24,4,264,2,,,0
2966,303,22,2,326,4,2023-11-21,2025-12-18 07:02:23,1
2967,456,4,3,116,1,2023-08-09,2025-12-18 20:01:32,1
2968,527,19,5,178,5,2023-10-30,2025-12-18 06:57:40,1
2969,11,18,2,122,3,,,0
2970,63,3,2,145,4,,,0
2971,942,15,5,7,3,2023-04-01,2025-12-18 04:34:30,1
2972,998,24,5,1,4,2023-11-19,2025-12-18 03:25:36,1
2973,685,8,5,207,3,2023-07-05,2025-12-18 02:45:31,1
2974,681,1,2,307,3,,,0
2975,855,14,5,93,4,,,0
2976,439,3,3,125,3,,,0
2977,939,24,2,317,5,2023-12-27,2025-12-18 10:00:16,1
2978,363,17,4,47,1,2023-06-07,2025-12-18 23:26:29,1
2979,420,23,5,333,5,,,0
2980,803,15,1,210,2,,,0
2981,169,13,5,57,1,2023-02-22,2025-12-18 11:43:06,1
2982,467,17,1,337,3,2023-04-06,2025-12-18 03:45:57,1
2983,59,8,2,168,4,2023-08-30,2025-12-18 01:54:25,1
2984,333,5,1,84,3,,,0
2985,834,24,2,248,1,2023-10-14,2025-12-18 03:08:27,1
2986,827,13,3,22,5,,,0
2987,606,17,4,176,1,,,0
2988,667,19,4,16,5,,,0
2989,836,1,3,347,3,2023-09-17,2025-12-18 16:38:07,1
2990,305,7,5,114,4,,,0
2991,909,23,5,268,2,,,0
2992,878,12,2,159,1,,,0
2993,617,25,4,247,2,,,0
2994,116,9,5,316,4,,,0
2995,620,21,3,89,4,,,0
2996,93,6,2,49,4,2023-05-26,2025-12-18 12:24:41,1
2997,711,13,4,113,3,2023-03-27,2025-12-18 12:33:15,1
2998,564,10,2,349,5,,,0
2999,628,4,2,305,2,,,0
3000,943,7,3,160,1,,,0
3001,389,14,3,345,5,,,0
3002,801,5,1,316,1,,,0
3003,756,23,2,35,4,2023-10-27,2025-12-18 03:49:40,1
3004,23,5,2,213,1,2023-12-20,2025-12-18 01:13:01,1
3005,667,7,3,320,2,,,0
3006,586,25,3,301,5,2023-09-09,2025-12-18 19:54:15,1
3007,113,16,4,231,2,2023-01-22,2025-12-18 08:52:21,1
3008,374,11,5,62,1,2023-11-28,2025-12-18 07:58:30,1
3009,972,9,1,258,3,,,0
3010,559,16,2,181,1,,,0
3011,320,2,1,287,3,2023-02-01,2025-12-18 08:51:34,1
3012,261,18,3,327,2,2023-07-03,2025-12-18 04:25:14,1
3013,433,8,2,32,3,,,0
3014,917,24,2,269,2,2023-03-30,2025-12-18 18:48:53,1
3015,849,12,5,232,5,,,0
3016,741,19,3,160,1,,,0
3017,412,22,1,38,4,,,0
3018,954,16,3,311,1,2023-01-03,2025-12-18 08:20:14,1
3019,266,16,5,266,2,2023-01-03,2025-12-18 00:30:49,1
3020,467,1,4,171,2,2023-05-17,2025-12-18 23:39:39,1
3021,538,16,1,203,4,,,0
3022,448,2,2,288,5,,,0
3023,924,1,2,149,2,2023-11-24,2025-12-18 16:16:47,1
3024,169,19,5,288,3,2023-04-27,2025-12-18 01:54:08,1
3025,243,25,5,255,4,,,0
3026,289,11,5,164,5,,,0
3027,230,3,4,183,5,,,0
3028,366,24,1,120,1,2023-08-11,2025-12-18 09:25:45,1
3029,830,10,2,121,1,,,0
3030,235,19,1,63,5,,,0
3031,465,4,4,267,1,,,0
3032,858,21,2,112,4,,,0
3033,708,25,3,46,4,2023-11-06,2025-12-18 20:50:43,1
3034,316,23,1,78,1,2023-02-23,2025-12-18 19:35:55,1
3035,468,10,2,136,5,2023-04-25,2025-12-18 17:18:48,1
3036,557,22,3,16,5,,,0
3037,484,18,1,213,4,,,0
3038,559,11,3,119,1,,,0
3039,401,23,3,118,5,,,0
3040,632,15,2,190,3,,,0
3041,907,17,2,185,3,,,0
3042,248,16,5,285,5,2023-12-24,2025-12-18 19:11:36,1
3043,556,1,1,280,1,,,0
